mastit1	Tityra semifasciata	Masked Tityra
mastro1	Trogon personatus	Masked Trogon
maswar1	Acrocephalus newtoni	Madagascar Swamp Warbler
maswoo1	Artamus personatus	Masked Woodswallow
masyel2	Geothlypis aequinoctialis	Masked Yellowthroat
masyel4	Geothlypis auricularis	Black-lored Yellowthroat
masyel5	Geothlypis velata	Southern Yellowthroat
matdov1	Nesoenas picturatus	Malagasy Turtle Dove
matfly1	Todirostrum viridanum	Maracaibo Tody-Flycatcher
matfly2	Eumyias sanfordi	Matinan Blue Flycatcher
matpar2	Pyrrhura melanura	Maroon-tailed Parakeet
mattap1	Scytalopus griseicollis	Pale-bellied Tapaculo
matwoo1	Philodice bryantae	Magenta-throated Woodstar
mauala	Paroreomyza montana	Maui Alauahio
maufod1	Foudia rubra	Mauritius Fody
maupar1	Psittacula eques	Echo Parakeet
mawbab1	Turdinus marmoratus	Marbled Wren-Babbler
mawqua1	Odontophorus gujanensis	Marbled Wood Quail
mawthr1	Myophonus horsfieldii	Malabar Whistling Thrush
mawtyr1	Fluvicola nengeta	Masked Water Tyrant
mbopar2	Diphyllodes magnificus	Magnificent Bird-of-paradise
mccfin1	Saltatricula multicolor	Many-colored Chaco Finch
mccfly1	Mionectes macconnelli	McConnell's Flycatcher
mccfly3	Mionectes roraimae	Sierra de Lema Flycatcher
mcclon	Rhynchophanes mccownii	Thick-billed Longspur
mccspi1	Synallaxis macconnelli	McConnell's Spinetail
mcfdov1	Ptilinopus perousii	Many-colored Fruit Dove
mcgcus1	Malindangia mcgregori	McGregor's Cuckooshrike
mcgdov1	Paraclaravis mondetoura	Maroon-chested Ground Dove
mckbun	Plectrophenax hyperboreus	McKay's Bunting
mcptit1	Anthoscopus musculus	Mouse-colored Penduline Tit
mcrtyr1	Tachuris rubrigastra	Many-colored Rush Tyrant
meabun1	Emberiza cioides	Meadow Bunting
meapar	Amazona farinosa	Mealy Amazon
meapip1	Anthus pratensis	Meadow Pipit
medgul1	Ichthyaetus melanocephalus	Mediterranean Gull
medshe1	Puffinus yelkouan	Mediterranean Shearwater
meenig1	Caprimulgus meesi	Mees's Nightjar
megfin1	Geospiza fortis	Medium Ground Finch
megsta1	Lamprotornis mevesii	Meves's Starling
megtan1	Tangara labradorides	Metallic-green Tanager
mekwag1	Motacilla samveasnae	Mekong Wagtail
melbla1	Dives dives	Melodious Blackbird
melcus1	Coracina caledonica	South Melanesian Cuckooshrike
melduc1	Anas melleri	Meller's Duck
melfly1	Myiagra caledonica	Melanesian Flycatcher
melkin1	Todiramphus tristrami	Melanesian Kingfisher
melscr1	Megapodius eremita	Melanesian Megapode
melthr	Garrulax canorus	Chinese Hwamei
melwar1	Hippolais polyglotta	Melodious Warbler
melwoo1	Dendropicos lugubris	Melancholy Woodpecker
menwar1	Curruca mystacea	Menetries's Warbler
merflo1	Diglossa gloriosa	Merida Flowerpiercer
merlin	Falco columbarius	Merlin
mertap1	Scytalopus meridanus	Merida Tapaculo
metfin1	Camarhynchus pauper	Medium Tree Finch
metpig1	Columba vitiensis	Metallic Pigeon
metsta1	Aplonis metallica	Metallic Starling
mewgul	Larus canus	Common Gull
mewgul2	Larus brachyrhynchus	Short-billed Gull
mewsun3	Aethopyga pulcherrima	Metallic-winged Sunbird
mexchi	Poecile sclateri	Mexican Chickadee
mexduc	Anas diazi	Mexican Duck
mexher1	Phaethornis mexicanus	Mexican Hermit
mexjay3	Aphelocoma ultramarina	Transvolcanic Jay
mexjay4	Aphelocoma wollweberi	Mexican Jay
mexpar1	Forpus cyanopygius	Mexican Parrotlet
mexshe1	Doricha eliza	Mexican Sheartail
mexwoo1	Eupherusa ridgwayi	Mexican Woodnymph
meyfri1	Philemon meyeri	Meyer's Friarbird
meypar1	Poicephalus meyeri	Meyer's Parrot
mfbtyr1	Pogonotriccus ophthalmicus	Marble-faced Bristle Tyrant
mickin5	Todiramphus reichenbachii	Pohnpei Kingfisher
micmyz1	Myzomela rubratra	Micronesian Myzomela
micscr1	Megapodius laperouse	Micronesian Megapode
micsta1	Aplonis opaca	Micronesian Starling
midflo1	Dicaeum aeneum	Midget Flowerpecker
migtyr1	Phylloscartes roquettei	Minas Gerais Tyrannulet
migwar	Helopsaltes ochotensis	Middendorff's Grasshopper Warbler
miipig1	Ducula oceanica	Micronesian Imperial Pigeon
mikphe1	Syrmaticus mikado	Mikado Pheasant
milmac	Ara militaris	Military Macaw
mimhon1	Meliphaga analoga	Mimic Honeyeater
minblh1	Gallicolumba crinigera	Mindanao Bleeding-heart
minboo1	Ninox spilocephala	Mindanao Boobook
minbul1	Hypsipetes mindorensis	Mindoro Bulbul
mineao1	Otus gurneyi	Giant Scops Owl
minher1	Phaethornis idaliae	Minute Hermit
minhor1	Penelopides affinis	Mindanao Hornbill
minowl1	Tyto inexspectata	Minahasa Masked Owl
miobar1	Tricholaema frontata	Miombo Pied Barbet
miosun2	Cinnyris gertrudis	Western Miombo Sunbird
miosun3	Cinnyris manoensis	Eastern Miombo Sunbird
miotit2	Melaniparus griseiventris	Miombo Tit
miowrw2	Calamonastes undosus	Miombo Wren-Warbler
miowrw3	Calamonastes stierlingi	Stierling's Wren-Warbler
mirfan1	Rhipidura versicolor	Micronesian Rufous Fantail
mirthr1	Monticola angolensis	Miombo Rock Thrush
miskit	Ictinia mississippiensis	Mississippi Kite
misowl1	Otus mirus	Mindanao Scops Owl
misrob1	Tychaedon barbata	Miombo Scrub Robin
misthr1	Turdus viscivorus	Mistle Thrush
mistle1	Dicaeum hirundinaceum	Mistletoebird
mistyr1	Zimmerius villarejoi	Mishana Tyrannulet
miswoo1	Dendrocoptes medius	Middle Spotted Woodpecker
mitpar	Psittacara mitratus	Mitred Parakeet
mleowl1	Asio madagascariensis	Madagascar Owl
moasun1	Aethopyga boltoni	Apo Sunbird
mobela1	Elaenia gigas	Mottle-backed Elaenia
mobfin1	Atlapetes albofrenatus	Moustached Brushfinch
mobpar1	Bambusicola fytchii	Mountain Bamboo Partridge
mobsun1	Anthreptes gabonicus	Mangrove Sunbird
mobtan1	Bangsia edwardsi	Moss-backed Tanager
mocant1	Thamnophilus murinus	Mouse-colored Antshrike
moccha1	Thamnolaea cinnamomeiventris	Mocking Cliff Chat
mocsun2	Cyanomitra veroxii	Grey Sunbird
moctap1	Scytalopus speluncae	Mouse-colored Tapaculo
mocthi1	Asthenes griseomurina	Mouse-colored Thistletail
moctyr2	Phylloscartes ventralis	Mottle-cheeked Tyrannulet
moctyr4	Nesotriccus maranonicus	Maranon Tyrannulet
moctyr6	Nesotriccus tumbezanus	Tumbesian Tyrannulet
mofgle1	Anabacerthia striaticollis	Montane Foliage-gleaner
mofsco1	Megascops hoyi	Yungas Screech Owl
mogjay1	Podoces hendersoni	Mongolian Ground Jay
mogwar1	Melocichla mentalis	Moustached Grass Warbler
mohcuc1	Hierococcyx vagans	Moustached Hawk-Cuckoo
mohpar1	Loriculus amabilis	Moluccan Hanging Parrot
moipig1	Ducula badia	Mountain Imperial Pigeon
molcuc1	Cacomantis aeruginosus	Moluccan Brush Cuckoo
molcus1	Coracina atriceps	Moluccan Cuckooshrike
molfly1	Myiagra galeata	Moluccan Flycatcher
molgos1	Tachyspiza henicogramma	Moluccan Goshawk
molhao3	Ninox hypogramma	Halmahera Boobook
molown1	Aegotheles crinifrons	Moluccan Owlet-nightjar
molpit1	Erythropitta rufiventris	North Moluccan Pitta
molsta1	Aplonis mysolensis	Moluccan Starling
momwar1	Origma robusta	Mountain Mouse-warbler
momwoo1	Campethera mombassica	Mombasa Woodpecker
monacc1	Prunella koslowi	Kozlov's Accentor
monfin2	Bucanetes mongolicus	Mongolian Finch
monhar1	Circus pygargus	Montagu's Harrier
monhor1	Tockus monteiri	Monteiro's Hornbill
monlar1	Melanocorypha mongolica	Mongolian Lark
monlar2	Mirafra passerina	Monotonous Lark
monnig1	Caprimulgus poliocephalus	Montane Nightjar
monoro1	Psarocolius montezuma	Montezuma Oropendola
monpar1	Myiopsitta monachus	Monk Parakeet
monqua	Cyrtonyx montezumae	Montezuma Quail
monwoo1	Lepidocolaptes lacrymiger	Montane Woodcreeper
monyef1	Sicalis mendozae	Monte Yellow Finch
moocha1	Pinarochroa sordida	Moorland Chat
moofra2	Scleroptila psilolaema	Moorland Francolin
moonig1	Aegotheles albertisi	Mountain Owlet-nightjar
mopphe1	Polyplectron inopinatum	Mountain Peacock-Pheasant
morcha1	Cossyphicula isabellae	Mountain Robin-Chat
morepo2	Ninox novaeseelandiae	Morepork
mornin1	Pachycephala tenebrosa	Morningbird
mosbou1	Laniarius poensis	Mountain Sooty Boubou
mosbou4	Laniarius holomelas	Albertine Sooty Boubou
moseag1	Spilornis kinabaluensis	Mountain Serpent Eagle
mosfin1	Rhopospina fruticeti	Mourning Sierra Finch
mosowl1	Otus magicus	Moluccan Scops Owl
mosowl2	Otus spilocephalus	Mountain Scops Owl
mosswa2	Cecropis senegalensis	Mosque Swallow
motduc	Anas fulvigula	Mottled Duck
motowl	Strix virgata	Mottled Owl
motpet	Pterodroma inexpectata	Mottled Petrel
motpic1	Picumnus nebulosus	Mottled Piculet
motspi1	Telacanthura ussheri	Mottled Spinetail
motswi2	Tachymarptis aequatorialis	Mottled Swift
motwhi1	Rhagologus leucostigma	Mottled Berryhunter
mouant	Myrmotherula ignota	Moustached Antwren
mouant1	Grallaria alleni	Moustached Antpitta
mouavo1	Opisthoprora euryptera	Mountain Avocetbill
moubab1	Malacopteron magnirostre	Moustached Babbler
moubar1	Psilopogon monticola	Mountain Barbet
moubar2	Psilopogon incognitus	Moustached Barbet
mouble1	Zosterops emiliae	Mountain Blackeye
moublu	Sialia currucoides	Mountain Bluebird
moubul2	Ixos mcclellandii	Mountain Bulbul
moubuz2	Buteo oreophilus	Mountain Buzzard
moubuz3	Buteo trizonatus	Forest Buzzard
moucac1	Cacicus chrysonotus	Mountain Cacique
moucar1	Daptrius megalopterus	Mountain Caracara
mouchi	Poecile gambeli	Mountain Chickadee
mouchi2	Phylloscopus sindianus	Mountain Chiffchaff
moudov	Zenaida macroura	Mourning Dove
mouela1	Elaenia frantzii	Mountain Elaenia
moufir1	Oreostruthus fuliginosus	Mountain Firetail
mouflo1	Diglossa mystacalis	Moustached Flowerpiercer
mouful1	Alcippe peracensis	Mountain Fulvetta
mouger1	Acanthiza cinerea	Grey Thornbill
mougra1	Macroagelaius subalaris	Colombian Mountain Grackle
mouhae1	Nisaetus nipalensis	Mountain Hawk-Eagle
mouhae2	Nisaetus kelaarti	Legge's Hawk-Eagle
mouill1	Illadopsis pyrrhoptera	Mountain Illadopsis
mouimp1	Ducula cuprea	Malabar Imperial Pigeon
moukin1	Syma megarhyncha	Mountain Kingfisher
moumel1	Meliphaga orientalis	Mountain Honeyeater
moumyz1	Myzomela adolphinae	Mountain Myzomela
moupar2	Psilopsiagon aurifrons	Mountain Parakeet
moupel1	Peltops montanus	Mountain Peltops
moupip1	Anthus hoeschi	Mountain Pipit
mouplo	Anarhynchus montanus	Mountain Plover
moupuf1	Malacoptila mystacalis	Moustached Puffbird
mouqua	Oreortyx pictus	Mountain Quail
moured1	Phoenicurus moussieri	Moussier's Redstart
mourob1	Turdus plebejus	Mountain Thrush
mouswi2	Aerodramus hirundinaceus	Mountain Swiftlet
moutai2	Phyllergates cucullatus	Mountain Tailorbird
moutho1	Acanthiza katherina	Mountain Thornbill
moutin1	Pogoniulus leucomystax	Moustached Tinkerbird
moutre1	Hemiprocne mystacea	Moustached Treeswift
moutro1	Trogon mexicanus	Mountain Trogon
moutur1	Pteroptochos megapodius	Moustached Turca
mouvel1	Lafresnaya lafresnayi	Mountain Velvetbreast
mouwag1	Motacilla clara	Mountain Wagtail
mouwar	Geothlypis philadelphia	Mourning Warbler
mouwar1	Acrocephalus melanopogon	Moustached Warbler
mouwar2	Phylloscopus trivirgatus	Mountain Leaf Warbler
mouwar4	Phylloscopus nigrorum	Negros Leaf Warbler
mouwhe1	Myrmecocichla monticola	Mountain Chat
mouwhe2	Oenanthe lugens	Mourning Wheatear
mouwhe4	Oenanthe lugubris	Abyssinian Wheatear
mouwhe5	Oenanthe lugentoides	Arabian Wheatear
mouwoo1	Xiphocolaptes falcirostris	Moustached Woodcreeper
mouwre1	Troglodytes solstitialis	Mountain Wren
mouwre2	Pheugopedius genibarbis	Moustached Wren
mowbab1	Gypsophila crassa	Mountain Wren-Babbler
mowowl1	Strix ocellata	Mottled Wood Owl
moywar1	Iduna similis	Mountain Yellow Warbler
mstlar1	Alaudala rufescens	Mediterranean Short-toed Lark
mugfly	Ficedula mugimaki	Mugimaki Flycatcher
mulpar1	Psephotellus varius	Mulga Parrot
multan1	Chlorochrysa nitidissima	Multicolored Tanager
munwow1	Henicorhina negreti	Munchique Wood Wren
musduc	Cairina moschata	Muscovy Duck
musduc1	Biziura lobata	Musk Duck
muslor1	Trichoglossus concinnus	Musk Lorikeet
muswre2	Cyphorhinus arada	Musician Wren
mutswa	Cygnus olor	Mute Swan
nabant1	Formicivora iheringi	Narrow-billed Antwren
nabtod1	Todus angustirostris	Narrow-billed Tody
nabwoo1	Lepidocolaptes angustirostris	Narrow-billed Woodcreeper
nacnig1	Chordeiles nacunda	Nacunda Nighthawk
nafbar1	Gymnobucco calvus	Naked-faced Barbet
nafspi1	Arachnothera clarae	Naked-faced Spiderhunter
nahfra2	Ptilopachus nahani	Nahan's Partridge
namdov1	Oena capensis	Namaqua Dove
nampri1	Phragmacia substriata	Namaqua Warbler
namsan1	Pterocles namaqua	Namaqua Sandgrouse
napsab1	Campylopterus villaviscensio	Napo Sabrewing
narfly1	Ficedula elisae	Green-backed Flycatcher
narfly2	Ficedula narcissina	Narcissus Flycatcher
narfly3	Ficedula owstoni	Ryukyu Flycatcher
nartap2	Scytalopus vicinior	Narino Tapaculo
nartro1	Apaloderma narina	Narina Trogon
naswar	Leiothlypis ruficapilla	Nashville Warbler
natfra2	Pternistis natalensis	Natal Spurfowl
natsla1	Thamnophilus stictocephalus	Natterer's Slaty Antshrike
natsta1	Poeoptera lugubris	Narrow-tailed Starling
nazboo1	Sula granti	Nazca Booby
nbtwea1	Ploceus castanops	Northern Brown-throated Weaver
ncbeat1	Merops nubicus	Northern Carmine Bee-eater
ncipig1	Ducula goliath	Goliath Imperial Pigeon
ndcsun2	Cinnyris reichenowi	Northern Double-collared Sunbird
nebfri1	Philemon cockerelli	New Britain Friarbird
nebhea1	Gallicolumba keayi	Negros Bleeding-heart
nebher1	Phaethornis philippii	Needle-billed Hermit
nebmet1	Metallura odomae	Neblina Metaltail
nebtap1	Scytalopus altirostris	Neblina Tapaculo
neccro1	Corvus moneduloides	New Caledonian Crow
neccus1	Edolisoma anale	New Caledonian Cuckooshrike
necfri1	Philemon diemenensis	New Caledonian Friarbird
necgos1	Tachyspiza haplochroa	White-bellied Goshawk
necmyz1	Myzomela caledonica	New Caledonian Myzomela
necpar1	Cyanoramphus saisseti	New Caledonian Parakeet
necspi1	Synallaxis stictothorax	Necklaced Spinetail
necwhi2	Pachycephala chlorura	Melanesian Whistler
necwhi3	Pachycephala caledonica	New Caledonian Whistler
neesun2	Cinnyris neergaardi	Neergaard's Sunbird
negbab1	Garritornis isidorei	Papuan Babbler
negbro1	Henicophaps albifrons	New Guinea Bronzewing
negcus1	Edolisoma melas	Black Cicadabird
negeag1	Harpyopsis novaeguineae	Papuan Eagle
negjuf1	Vauriella albigularis	White-throated Jungle Flycatcher
negsco1	Otus nigrorum	Negros Scops Owl
negscr1	Megapodius decollatus	New Guinea Scrubfowl
nehhon2	Phylidonyris novaehollandiae	New Holland Honeyeater
nelwea1	Ploceus nelicourvi	Nelicourvi Weaver
neocor	Nannopterum brasilianum	Neotropic Cormorant
nepful1	Alcippe nipalensis	Nepal Fulvetta
nephom1	Delichon nipalense	Nepal House Martin
neusta1	Onychognathus neumanni	Neumann's Starling
neuwar1	Hemitesia neumanni	Neumann's Warbler
newsun2	Anabathmis newtonii	Newton's Sunbird
nezbel1	Anthornis melanura	New Zealand Bellbird
nezfal1	Falco novaeseelandiae	New Zealand Falcon
nezfan1	Rhipidura fuliginosa	New Zealand Fantail
nezkak1	Nestor meridionalis	New Zealand Kaka
nezpig2	Hemiphaga novaeseelandiae	New Zealand Pigeon
nezpig3	Hemiphaga chathamensis	Chatham Islands Pigeon
nezrob2	Petroica longipes	North Island Robin
nezrob3	Petroica australis	South Island Robin
nezsca1	Aythya novaeseelandiae	New Zealand Scaup
ngweye1	Zosterops novaeguineae	Papuan White-eye
nibkiw1	Apteryx mantelli	North Island Brown Kiwi
nicgra1	Quiscalus nicaraguensis	Nicaraguan Grackle
nicpar1	Psittacula caniceps	Nicobar Parakeet
nicpig1	Caloenas nicobarica	Nicobar Pigeon
nicwre1	Thryophilus nicefori	Niceforo's Wren
nigwre1	Microcerculus philomela	Northern Nightingale-Wren
nilfly2	Eumyias albicaudatus	Nilgiri Flycatcher
nilpip1	Anthus nilghiriensis	Nilgiri Pipit
nimfly1	Melaenornis annamarulae	Nimba Flycatcher
nisfin1	Sporophila nuttingi	Nicaraguan Seed Finch
nivsun2	Hedydipna metallica	Nile Valley Sunbird
niwpig1	Columba elphinstonii	Nilgiri Wood Pigeon
nkurai1	Himantornis haematopus	Nkulengu Rail
noacha1	Myrmecocichla aethiops	Anteater Chat
nobfly1	Melaenornis edolioides	Northern Black Flycatcher
nobsni1	Gallinago nobilis	Noble Snipe
nobtyr	Camptostoma imberbe	Northern Beardless Tyrannulet
nobwoo1	Dendrocolaptes sanctithomae	Northern Barred Woodcreeper
noccur1	Nothocrax urumutum	Nocturnal Curassow
nohcuc1	Hierococcyx hyperythrus	Northern Hawk-Cuckoo
nohowl	Surnia ulula	Northern Hawk-Owl
noifri1	Philemon corniculatus	Noisy Friarbird
noimin1	Manorina melanocephala	Noisy Miner
noipit1	Pitta versicolor	Noisy Pitta
nomwea1	Ploceus taeniopterus	Northern Masked Weaver
nopowl	Glaucidium gnoma	Northern Pygmy Owl
nopwhy1	Vidua orientalis	Sahel Paradise Whydah
norben1	Oncostoma cinereigulare	Northern Bentbill
norbob	Colinus virginianus	Northern Bobwhite
norboo1	Ninox japonica	Northern Boobook
norbro1	Phyllastrephus strepitans	Northern Brownbul
norcar	Cardinalis cardinalis	Northern Cardinal
norcro1	Sylvietta brachyura	Northern Crombec
norela1	Elaenia ridleyana	Noronha Elaenia
noremt1	Aulacorhynchus prasinus	Northern Emerald Toucanet
norfan1	Rhipidura rufiventris	Northern Fantail
norfis1	Lanius humeralis	Northern Fiscal
norfli	Colaptes auratus	Northern Flicker
norfli1	Colaptes mexicanoides	Guatemalan Flicker
norful	Fulmarus glacialis	Northern Fulmar
norgan	Morus bassanus	Northern Gannet
norgip1	Macronectes halli	Northern Giant Petrel
norgos	Astur atricapillus	American Goshawk
norgos1	Astur gentilis	Eurasian Goshawk
norgrc1	Crithagra donaldsoni	Northern Grosbeak-Canary
norgre1	Tringa guttifer	Nordmann's Greenshank
norhar1	Circus cyaneus	Hen Harrier
norhar2	Circus hudsonius	Northern Harrier
norist1	Turdus poliocephalus	Tasman Sea Island-Thrush
norjac	Jacana spinosa	Northern Jacana
norlap	Vanellus vanellus	Northern Lapwing
norlog1	Orthonyx novaeguineae	Papuan Logrunner
normoc	Mimus polyglottos	Northern Mockingbird
norpar	Setophaga americana	Northern Parula
norpib1	Turdoides hypoleuca	Northern Pied Babbler
norpin	Anas acuta	Northern Pintail
norpot1	Nyctibius jamaicensis	Northern Potoo
norpuf1	Dryoscopus gambensis	Northern Puffback
norros1	Platycercus venustus	Northern Rosella
norscr1	Chauna chavaria	Northern Screamer
norsho	Spatula clypeata	Northern Shoveler
norshr1	Lanius excubitor	Great Grey Shrike
norshr4	Lanius borealis	Northern Shrike
norsla1	Thamnophilus punctatus	Northern Slaty Antshrike
norvir1	Vireo gracilirostris	Noronha Vireo
norwah1	Foulehaio taviunensis	Fiji Wattled Honeyeater
norwat	Parkesia noveboracensis	Northern Waterthrush
norwhe	Oenanthe oenanthe	Northern Wheatear
norwhe3	Oenanthe seebohmi	Atlas Wheatear
nosbir1	Atrichornis clamosus	Noisy Scrubbird
nosfly1	Sublegatus arenarum	Northern Scrub Flycatcher
nosrob1	Drymodes superciliaris	Northern Scrub Robin
nrwswa	Stelgidopteryx serripennis	Northern Rough-winged Swallow
nstspa	Ammospiza nelsoni	Nelson's Sparrow
nswowl	Aegolius acadicus	Northern Saw-whet Owl
nubnig1	Caprimulgus nubicus	Nubian Nightjar
nubwoo1	Campethera nubica	Nubian Woodpecker
nutfly	Myiarchus nuttingi	Nutting's Flycatcher
nuthat2	Hypositta corallirostris	Nuthatch Vanga
nutman	Lonchura punctulata	Scaly-breasted Munia
nutwoo	Dryobates nuttallii	Nuttall's Woodpecker
nwfowl1	Ptilopsis leucotis	Northern White-faced Owl
nyaswi1	Apus niansae	Nyanza Swift
oahama	Chlorodrepanis flava	Oahu Amakihi
oaktit	Baeolophus inornatus	Oak Titmouse
oashum1	Rhodopis vesper	Oasis Hummingbird
obbfin1	Atlapetes semirufus	Ochre-breasted Brushfinch
obfdov1	Ptilinopus iozonus	Orange-bellied Fruit Dove
obfgle2	Anabacerthia lichtensteini	Ochre-breasted Foliage-gleaner
obfgle3	Automolus infuscatus	Olive-backed Foliage-gleaner
obfrob1	Stiphrornis erythrothorax	Orange-breasted Forest Robin
obnthr1	Catharus aurantiirostris	Orange-billed Nightingale-Thrush
obqdov1	Leptotrygon veraguensis	Olive-backed Quail-Dove
obsber1	Melanocharis arfakiana	Obscure Berrypecker
obshon1	Caligavis obscura	Obscure Honeyeater
ocbant1	Grallaricula flavirostris	Ochre-breasted Antpitta
ocbcat1	Ailuroedus stonii	Ochre-breasted Catbird
ocbdov1	Leptotila ochraceiventris	Ochre-bellied Dove
ocbfly1	Mionectes oleagineus	Ochre-bellied Flycatcher
ocbfly2	Nephelomyias ochraceiventris	Ochraceous-breasted Flycatcher
ocbhao1	Ninox ochracea	Ochre-bellied Boobook
ocbpip1	Anthus nattereri	Ochre-breasted Pipit
ocbtan1	Chlorothraupis stolzmanni	Ochre-breasted Tanager
occpic1	Picumnus temminckii	Ochre-collared Piculet
occspi1	Synallaxis scutata	Ochre-cheeked Spinetail
oceant1	Phaenostictus mcleannani	Ocellated Antbird
ocecra1	Rufirallus schomburgkii	Ocellated Crake
ocepic2	Picumnus dorbignyanus	Ocellated Piculet
ocepoo1	Nyctiphrynus ocellatus	Ocellated Poorwill
ocequa1	Cyrtonyx ocellatus	Ocellated Quail
ocetap1	Acropternis orthonyx	Ocellated Tapaculo
ocethr1	Toxostoma ocellatum	Ocellated Thrasher
ocetur1	Meleagris ocellata	Ocellated Turkey
ocewoo1	Xiphorhynchus ocellatus	Ocellated Woodcreeper
ocftap1	Eugralla paradoxa	Ochre-flanked Tapaculo
ocftof1	Poecilotriccus plumbeiceps	Ochre-faced Tody-Flycatcher
ochatt1	Attila torridus	Ochraceous Attila
ochbul2	Alophoixus ochraceus	Ochraceous Bulbul
ochbul3	Alophoixus ruficrissus	Penan Bulbul
ochpew1	Contopus ochraceus	Ochraceous Pewee
ochpic1	Picumnus limae	Ochraceous Piculet
ochwre1	Troglodytes ochraceus	Ochraceous Wren
ocrant1	Drymophila ochropyga	Ochre-rumped Antbird
ocrbun1	Emberiza yessoensis	Ochre-rumped Bunting
ocsant1	Grallaria dignissima	Ochre-striped Antpitta
offdov1	Ptilinopus aurantiifrons	Orange-fronted Fruit Dove
ofrcha1	Dessonornis anomalus	Olive-flanked Ground Robin
ofyfin1	Sicalis columbiana	Orange-fronted Yellow Finch
oilbir1	Steatornis caripensis	Oilbird
olbeup1	Euphonia gouldi	Olive-backed Euphonia
olbflo1	Pachyglossa olivacea	Olive-backed Flowerpecker
olbori1	Oriolus sagittatus	Olive-backed Oriole
olbpip	Anthus hodgsoni	Olive-backed Pipit
olbsun1	Cinnyris clementiae	South Moluccan Sunbird
olbsun2	Cinnyris frenatus	Sahul Sunbird
olbsun3	Cinnyris chloropygius	Olive-bellied Sunbird
olbsun31	Cinnyris jugularis	Garden Sunbird
olbsun4	Cinnyris ornatus	Ornate Sunbird
olbsun6	Cinnyris aurora	Palawan Sunbird
olbtai1	Orthotomus sepium	Olive-backed Tailorbird
olbtan1	Mitrospingus oleagineus	Olive-backed Tanager
olbwoo1	Xiphorhynchus triangularis	Olive-backed Woodcreeper
olbwoo2	Gecinulus rafflesii	Olive-backed Woodpecker
olccre1	Melanopareia maximiliani	Olive-crowned Crescentchest
olcflo2	Dicaeum pectorale	Olive-crowned Flowerpecker
olcfly1	Myiophobus cryptoxanthus	Olive-chested Flycatcher
olcwar1	Setophaga pityophila	Olive-capped Warbler
olcyel1	Geothlypis semiflava	Olive-crowned Yellowthroat
olehem1	Sphenopsis frontalis	Oleaginous Hemispingus
olgcam1	Camaroptera chloronota	Olive-green Camaroptera
olgtan1	Orthogonys chloricterus	Olive-green Tanager
olgtyr1	Phylloscartes virescens	Olive-green Tyrannulet
olhlor1	Trichoglossus euteles	Olive-headed Lorikeet
olibul1	Iole viridescens	Olive Bulbul
olibus1	Chlorophoneus olivaceus	Olive Bushshrike
oliela1	Elaenia mesoleuca	Olivaceous Elaenia
olifin1	Arremon castaneiceps	Olive Finch
olifla2	Rhynchocyclus aequinoctialis	Western Olivaceous Flatbill
olifla3	Rhynchocyclus olivaceus	Eastern Olivaceous Flatbill
olifly1	Fraseria olivascens	Olivaceous Flycatcher
olifly2	Mitrephanes olivaceus	Olive Tufted Flycatcher
olifly3	Kempiella flavovirescens	Olive Flyrobin
oligre1	Hylophilus olivaceus	Olivaceous Greenlet
olihon1	Lichmera argentauris	Olive Honeyeater
oliibi2	Bostrychia olivacea	Olive Ibis
oliman2	Xenopipo uniformis	Olive Manakin
olioro1	Psarocolius bifasciatus	Olive Oropendola
olipic1	Picumnus olivaceus	Olivaceous Piculet
olipih2	Snowornis cryptolophus	Olivaceous Piha
olisis1	Spinus olivaceus	Olivaceous Siskin
olispa	Arremonops rufivirgatus	Olive Sparrow
olispi1	Cranioleuca obsoleta	Olive Spinetail
olitan1	Chlorothraupis carmioli	Carmiol's Tanager
olithr2	Turdus olivaceus	Olive Thrush
oliwar	Peucedramus taeniatus	Olive Warbler
oliwhi1	Pachycephala olivacea	Olive Whistler
oliwoo1	Sittasomus griseicapillus	Olivaceous Woodcreeper
oliwoo2	Dendropicos griseocephalus	Olive Woodpecker
olrcin1	Cinclodes olrogi	Olrog's Cinclodes
olrgul1	Larus atlanticus	Olrog's Gull
olrser1	Crithagra rothschildi	Arabian Serin
olsfly	Contopus cooperi	Olive-sided Flycatcher
olshum1	Talaphorus chlorocercus	Olive-spotted Hummingbird
oltcuc1	Cercococcyx olivinus	Olive Long-tailed Cuckoo
oltpar1	Eupsittula nana	Olive-throated Parakeet
oltthr1	Zoothera lunulata	Bassian Thrush
oltwar1	Hippolais olivetorum	Olive-tree Warbler
olwbul1	Pycnonotus plumosus	Olive-winged Bulbul
omao	Myadestes obscurus	Omao
oncbec1	Pachyramphus homochrous	One-colored Becard
ongtyr1	Muscisaxicola flavinucha	Ochre-naped Ground Tyrant
opcman1	Lepidothrix iris	Opal-crowned Manakin
opctan1	Tangara callophrys	Opal-crowned Tanager
oprtan1	Tangara velia	Opal-rumped Tanager
orabis1	Euplectes franciscanus	Northern Red Bishop
orabul1	Pyrrhula aurantiaca	Orange Bullfinch
oracha1	Epthianura aurifrons	Orange Chat
oradov1	Ptilinopus victor	Orange Dove
orange1	Euneornis campestris	Orangequit
oraori1	Icterus auratus	Orange Oriole
orawea1	Ploceus aurantius	Orange Weaver
orbant1	Terenura sicki	Orange-bellied Antwren
orbbab1	Argya rufescens	Orange-billed Babbler
orbbun1	Passerina leclancherii	Orange-breasted Bunting
